id,user_id,event_datetime,amount
16965,29181,2018-02-01T16:10:36,50
16966,29265,2018-02-01T17:33:17,200
16967,28934,2018-02-01T19:36:10,100
16968,29443,2018-02-02T13:44:09,50
16969,29396,2018-02-02T15:56:09,150
16970,29342,2018-02-02T17:34:03,100
16971,29419,2018-02-02T19:47:14,100
16972,29201,2018-02-03T17:07:38,150
16973,29411,2018-02-04T05:55:30,100
16974,29328,2018-02-04T12:00:23,100
16975,29535,2018-02-04T17:06:21,150
16976,29539,2018-02-05T01:34:41,100
16977,29581,2018-02-05T07:55:26,100
16978,29420,2018-02-05T10:56:09,25
16979,29367,2018-02-06T08:02:41,200
16980,29426,2018-02-06T08:16:09,25
16981,29434,2018-02-06T11:07:35,25
16982,29363,2018-02-06T15:40:46,100
16983,29483,2018-02-07T01:14:19,150
16984,29343,2018-02-07T06:09:00,150
16985,29579,2018-02-07T08:11:13,50
16986,29450,2018-02-07T08:37:38,50
16987,29476,2018-02-07T13:17:18,200
16988,29323,2018-02-07T14:13:33,100
16989,29576,2018-02-07T22:29:50,50
16990,29541,2018-02-07T23:00:25,150
16991,29425,2018-02-08T07:47:18,150
16992,29713,2018-02-08T17:26:21,150
16993,29394,2018-02-08T20:40:39,150
16994,29644,2018-02-09T09:53:13,50
16995,29655,2018-02-09T13:20:34,100
16996,29763,2018-02-09T15:11:58,100
16997,29550,2018-02-10T08:21:34,100
16998,29304,2018-02-10T15:45:31,100
16999,29847,2018-02-10T19:48:02,50
17000,29776,2018-02-10T22:54:26,150
17001,29567,2018-02-10T23:32:05,100
17002,29854,2018-02-10T23:50:52,200
17003,29634,2018-02-11T08:45:40,100
17004,29793,2018-02-11T18:05:26,100
17005,29602,2018-02-11T18:59:19,150
17006,29630,2018-02-11T19:45:13,200
17007,29783,2018-02-11T23:27:01,50
17008,29721,2018-02-12T13:40:13,200
17009,29874,2018-02-12T15:43:25,50
17010,29782,2018-02-12T18:12:28,150
17011,29908,2018-02-13T00:23:57,200
17012,29761,2018-02-13T01:59:04,100
17013,29925,2018-02-13T11:15:18,100
17014,29709,2018-02-13T12:29:53,100
17015,30015,2018-02-13T16:19:30,100
17016,30035,2018-02-13T20:57:39,50
17017,29955,2018-02-13T22:31:14,25
17018,29911,2018-02-13T23:56:15,100
17019,30011,2018-02-14T08:43:25,50
17020,29965,2018-02-14T09:02:20,50
17021,29795,2018-02-14T09:18:58,25
17022,29958,2018-02-14T10:58:31,50
17023,30008,2018-02-15T01:01:32,150
17024,29834,2018-02-15T16:17:28,150
17025,29948,2018-02-15T22:01:14,100
17026,30069,2018-02-15T23:33:06,50
17027,30101,2018-02-16T00:21:40,50
17028,29926,2018-02-16T09:00:55,50
17029,30167,2018-02-16T13:02:18,150
17030,29921,2018-02-16T14:10:24,100
17031,30005,2018-02-16T16:19:18,150
17032,30059,2018-02-16T21:03:36,100
17033,29987,2018-02-16T21:07:59,250
17034,29969,2018-02-17T05:43:13,150
17035,30003,2018-02-17T07:21:04,150
17036,30130,2018-02-17T09:33:10,50
17037,30127,2018-02-18T04:56:10,100
17038,30282,2018-02-18T09:21:42,100
17039,30010,2018-02-18T09:22:29,150
17040,30150,2018-02-18T10:47:03,200
17041,30223,2018-02-18T11:36:21,100
17042,29870,2018-02-18T11:53:46,200
17043,30185,2018-02-18T15:47:26,50
17044,30297,2018-02-18T16:00:00,150
17045,30285,2018-02-18T18:39:29,200
17046,30264,2018-02-19T05:13:45,50
17047,30152,2018-02-19T10:21:59,100
17048,30193,2018-02-19T13:25:36,200
17049,30095,2018-02-19T14:53:06,50
17050,30329,2018-02-19T21:05:39,50
17051,30337,2018-02-20T00:17:44,150
17052,30076,2018-02-20T00:48:04,50
17053,30299,2018-02-20T03:43:13,100
17054,30099,2018-02-20T06:57:28,100
17055,30039,2018-02-21T00:53:11,150
17056,30424,2018-02-21T12:56:05,25
17057,30401,2018-02-22T03:41:15,300
17058,30383,2018-02-22T11:59:36,150
17059,30414,2018-02-22T14:28:53,200
17060,30148,2018-02-22T22:08:11,100
17061,30479,2018-02-23T02:28:27,150
17062,30379,2018-02-23T02:52:08,100
17063,30196,2018-02-23T07:08:41,50
17064,30263,2018-02-23T09:29:28,150
17065,30250,2018-02-23T09:40:35,200
17066,30579,2018-02-23T18:34:59,25
17067,30286,2018-02-23T23:05:41,50
17068,30192,2018-02-24T06:39:36,150
17069,30601,2018-02-24T15:33:18,50
17070,30544,2018-02-25T07:04:34,50
17071,30520,2018-02-25T16:12:36,100
17072,30693,2018-02-25T20:25:32,25
17073,30691,2018-02-26T05:11:47,100
17074,30420,2018-02-26T14:00:26,100
17075,30674,2018-02-26T14:50:58,150
17076,30704,2018-02-26T21:22:08,100
17077,30537,2018-02-26T22:03:09,200
17078,30642,2018-02-27T02:10:16,50
17079,30747,2018-02-27T19:45:25,200
17080,30807,2018-02-27T21:20:13,150
17081,30332,2018-02-28T01:43:50,200
17082,30718,2018-02-28T04:24:12,50
17083,30488,2018-02-28T04:52:52,50
17084,30859,2018-02-28T07:34:58,150
17085,30679,2018-02-28T08:01:27,50
17086,30826,2018-02-28T09:01:14,50
17087,30410,2018-03-01T04:20:24,50
17088,30875,2018-03-01T11:37:04,150
17089,30654,2018-03-01T12:27:28,100
17090,30869,2018-03-01T13:06:04,50
17091,30618,2018-03-01T17:14:48,100
17092,30931,2018-03-01T17:45:36,200
17093,30906,2018-03-01T21:22:48,100
17094,30738,2018-03-02T01:17:04,150
17095,30823,2018-03-02T11:08:53,100
17096,30636,2018-03-02T17:15:30,100
17097,30925,2018-03-03T01:31:30,50
17098,30822,2018-03-03T13:14:20,50
17099,30716,2018-03-03T16:23:40,150
17100,30947,2018-03-03T18:53:07,25
17101,30903,2018-03-03T22:53:08,100
17102,30943,2018-03-04T00:16:06,100
17103,31087,2018-03-04T12:11:08,100
17104,31037,2018-03-04T23:54:32,200
17105,30728,2018-03-05T04:27:54,200
17106,30831,2018-03-05T06:01:13,150
17107,30821,2018-03-05T10:48:43,50
17108,31198,2018-03-06T02:15:30,100
17109,30866,2018-03-06T05:46:23,150
17110,31134,2018-03-06T08:23:51,150
17111,30939,2018-03-06T11:16:49,100
17112,31042,2018-03-06T11:31:35,150
17113,31205,2018-03-06T19:24:24,150
17114,30844,2018-03-06T21:03:30,100
17115,31077,2018-03-07T06:00:44,100
17116,30898,2018-03-07T07:59:38,50
17117,31151,2018-03-07T12:49:37,150
17118,31021,2018-03-07T14:40:46,150
17119,31227,2018-03-07T16:57:44,200
17120,30971,2018-03-07T21:14:08,25
17121,30934,2018-03-07T22:00:32,50
17122,30879,2018-03-08T06:11:22,150
17123,30771,2018-03-08T09:08:30,100
17124,31111,2018-03-08T19:41:49,150
17125,31304,2018-03-08T21:18:36,50
17126,31090,2018-03-09T00:23:26,50
17127,30959,2018-03-09T01:50:47,150
17128,31266,2018-03-09T06:08:50,150
17129,30997,2018-03-09T11:38:27,100
17130,31143,2018-03-09T12:47:10,150
17131,31307,2018-03-09T14:07:32,150
17132,31161,2018-03-09T14:10:27,100
17133,31040,2018-03-09T20:59:10,100
17134,31181,2018-03-10T04:24:24,50
17135,31574,2018-03-10T09:15:58,100
17136,31725,2018-03-10T11:19:41,50
17137,31579,2018-03-10T13:10:55,100
17138,31097,2018-03-10T14:51:09,100
17139,31441,2018-03-10T17:16:31,150
17140,31267,2018-03-10T19:54:00,150
17141,31157,2018-03-10T23:23:30,100
17142,31564,2018-03-11T04:13:17,100
17143,31563,2018-03-11T06:16:19,100
17144,31770,2018-03-11T10:28:02,50
17145,31191,2018-03-11T11:29:03,150
17146,31777,2018-03-11T19:58:26,100
17147,31344,2018-03-12T01:37:46,200
17148,31541,2018-03-12T07:38:01,50
17149,31848,2018-03-12T09:50:50,150
17150,31445,2018-03-12T10:42:58,50
17151,31419,2018-03-12T16:31:07,150
17152,31556,2018-03-12T17:59:30,250
17153,31567,2018-03-12T20:29:55,150
17154,31807,2018-03-12T21:05:42,100
17155,31348,2018-03-13T00:22:41,150
17156,31302,2018-03-13T06:43:46,50
17157,31895,2018-03-13T08:14:15,100
17158,31280,2018-03-13T08:27:10,100
17159,31703,2018-03-13T11:33:58,150
17160,31368,2018-03-13T22:14:56,50
17161,31871,2018-03-14T00:10:55,100
17162,31407,2018-03-14T00:27:21,50
17163,31351,2018-03-14T07:04:45,100
17164,32020,2018-03-14T16:22:32,100
17165,31684,2018-03-14T20:36:48,200
17166,31433,2018-03-14T22:30:39,50
17167,31520,2018-03-15T01:54:15,100
17168,32032,2018-03-15T06:10:42,100
17169,31970,2018-03-15T09:07:18,200
17170,31697,2018-03-15T09:45:10,200
17171,31557,2018-03-15T15:15:20,50
17172,32044,2018-03-15T20:52:05,150
17173,31542,2018-03-15T21:34:49,200
17174,31804,2018-03-15T23:05:19,50
17175,32173,2018-03-16T09:40:30,100
17176,31997,2018-03-16T10:52:21,100
17177,32154,2018-03-16T14:55:55,100
17178,32232,2018-03-16T16:37:56,50
17179,32043,2018-03-16T20:05:54,50
17180,32141,2018-03-16T20:50:33,50
17181,32000,2018-03-17T04:14:10,100
17182,32059,2018-03-17T06:14:10,50
17183,31252,2018-03-17T07:37:57,250
17184,32223,2018-03-17T09:03:45,50
17185,31887,2018-03-17T10:31:51,100
17186,32243,2018-03-17T13:24:09,150
17187,32142,2018-03-17T13:49:46,150
17188,32077,2018-03-17T23:58:45,100
17189,32226,2018-03-18T02:50:40,200
17190,31952,2018-03-18T08:01:55,100
17191,32313,2018-03-18T12:20:14,150
17192,32162,2018-03-18T13:20:53,150
17193,32360,2018-03-18T14:35:09,250
17194,32237,2018-03-18T16:55:30,50
17195,31945,2018-03-18T17:42:50,100
17196,32088,2018-03-19T01:21:47,150
17197,31744,2018-03-19T09:39:22,100
17198,32183,2018-03-19T21:58:31,200
17199,32347,2018-03-19T23:01:15,50
17200,32155,2018-03-20T01:33:47,100
17201,31999,2018-03-20T02:57:32,50
17202,32321,2018-03-20T06:51:27,150
17203,32303,2018-03-20T11:27:56,150
17204,32121,2018-03-20T13:10:12,50
17205,32448,2018-03-20T13:13:49,100
17206,32161,2018-03-20T13:40:03,50
17207,32449,2018-03-20T15:11:16,50
17208,32174,2018-03-20T15:51:29,100
17209,32258,2018-03-20T16:44:10,100
17210,32557,2018-03-21T01:30:28,100
17211,32532,2018-03-21T03:14:11,100
17212,32249,2018-03-21T11:14:28,250
17213,32393,2018-03-21T20:38:48,50
17214,32587,2018-03-22T01:10:18,250
17215,32447,2018-03-22T05:35:56,50
17216,32105,2018-03-22T08:10:36,100
17217,32621,2018-03-22T10:47:42,100
17218,32547,2018-03-22T12:55:07,100
17219,32522,2018-03-22T15:58:10,200
17220,32267,2018-03-22T23:21:12,50
17221,32524,2018-03-23T00:56:23,100
17222,32432,2018-03-23T02:15:53,150
17223,32460,2018-03-23T03:11:17,100
17224,32515,2018-03-23T09:59:21,100
17225,32628,2018-03-23T15:55:57,50
17226,32485,2018-03-23T19:21:08,200
17227,32247,2018-03-24T07:32:03,200
17228,32416,2018-03-24T16:18:56,50
17229,32668,2018-03-24T22:51:23,200
17230,32649,2018-03-24T23:55:33,150
17231,32645,2018-03-25T06:38:37,100
17232,32858,2018-03-25T13:28:37,100
17233,32704,2018-03-25T16:35:55,100
17234,32805,2018-03-25T20:44:25,100
17235,32844,2018-03-25T23:43:37,50
17236,32718,2018-03-26T04:34:00,100
17237,32874,2018-03-26T09:19:27,50
17238,32349,2018-03-26T15:25:59,50
17239,32685,2018-03-26T17:55:14,100
17240,32601,2018-03-27T14:06:18,25
17241,32725,2018-03-27T14:52:56,25
17242,32767,2018-03-27T15:37:54,100
17243,32896,2018-03-27T17:20:47,100
17244,32531,2018-03-27T18:22:54,150
17245,32717,2018-03-28T01:10:21,150
17246,32804,2018-03-28T02:36:10,50
17247,32910,2018-03-28T04:26:57,100
17248,33002,2018-03-28T05:30:38,100
17249,32935,2018-03-28T05:58:50,200
17250,32806,2018-03-28T20:10:59,200
17251,32878,2018-03-28T22:49:55,100
17252,33003,2018-03-29T08:48:39,150
17253,33051,2018-03-29T18:07:46,50
17254,33061,2018-03-30T01:07:56,50
17255,32860,2018-03-30T02:33:04,100
17256,33154,2018-03-30T06:11:26,100
17257,33060,2018-03-30T06:19:10,50
17258,33197,2018-03-30T10:44:30,150
17259,32890,2018-03-30T13:07:26,100
17260,32953,2018-03-30T15:38:49,100
17261,33044,2018-03-30T16:30:06,150
17262,33106,2018-03-30T20:02:18,50
17263,33020,2018-03-31T00:03:45,50
17264,33182,2018-03-31T00:34:51,150
17265,32819,2018-03-31T00:42:08,200
17266,32731,2018-03-31T02:39:25,50
17267,33149,2018-03-31T04:03:17,200
17268,33170,2018-03-31T04:10:04,100
17269,33134,2018-03-31T05:15:49,150
17270,33174,2018-03-31T10:42:43,50
17271,33285,2018-03-31T15:27:39,100
17272,33201,2018-03-31T17:20:48,100
17273,33152,2018-03-31T18:16:35,150
17274,32797,2018-03-31T18:20:52,50
17275,33035,2018-03-31T22:41:39,100
17276,32975,2018-04-01T08:53:29,150
17277,32907,2018-04-01T09:21:38,200
17278,33223,2018-04-01T16:09:12,150
17279,33343,2018-04-01T23:38:49,100
17280,33011,2018-04-02T02:09:39,50
17281,33326,2018-04-02T08:40:22,100
17282,33187,2018-04-02T11:45:18,50
17283,33114,2018-04-02T14:49:45,100
17284,33179,2018-04-02T16:59:42,100
17285,33342,2018-04-02T21:05:31,50
17286,33263,2018-04-02T23:40:14,50
17287,33267,2018-04-03T10:08:01,150
17288,33348,2018-04-03T15:31:10,50
17289,33235,2018-04-03T16:09:05,100
17290,33380,2018-04-04T07:37:30,50
17291,33172,2018-04-04T13:08:41,150
17292,33212,2018-04-04T18:13:53,150
17293,33460,2018-04-04T23:19:31,25
17294,33389,2018-04-05T00:48:01,150
17295,33243,2018-04-05T04:24:30,100
17296,33400,2018-04-05T07:38:27,200
17297,33242,2018-04-05T21:05:52,100
17298,33248,2018-04-05T22:17:23,150
17299,33378,2018-04-06T02:50:42,100
17300,33253,2018-04-06T03:49:04,100
17301,33310,2018-04-06T06:38:36,50
17302,33324,2018-04-06T11:31:09,100
17303,33511,2018-04-07T02:36:06,100
17304,33359,2018-04-07T02:58:41,250
17305,33475,2018-04-07T06:33:38,50
17306,33302,2018-04-07T11:02:47,50
17307,33321,2018-04-08T11:25:44,200
17308,33591,2018-04-08T15:45:03,200
17309,33493,2018-04-08T17:53:19,150
17310,33564,2018-04-08T18:53:57,100
17311,33608,2018-04-08T19:47:21,150
17312,33430,2018-04-09T04:04:21,50
17313,33630,2018-04-09T11:04:23,50
17314,33517,2018-04-09T12:41:16,150
17315,33308,2018-04-09T12:52:36,50
17316,33534,2018-04-09T17:57:29,100
17317,33594,2018-04-10T08:15:54,200
17318,33737,2018-04-11T04:44:54,100
17319,33744,2018-04-11T12:14:05,150
17320,33740,2018-04-12T03:15:17,200
17321,33432,2018-04-12T07:59:45,100
17322,33673,2018-04-12T11:27:53,50
17323,33584,2018-04-12T17:56:19,50
17324,33588,2018-04-12T23:35:37,100
17325,33512,2018-04-13T01:58:09,150
17326,33830,2018-04-13T05:05:33,150
17327,33907,2018-04-13T07:02:34,150
17328,33664,2018-04-13T07:42:09,100
17329,33927,2018-04-13T11:44:35,100
17330,33758,2018-04-13T13:40:27,150
17331,33787,2018-04-13T17:13:52,100
17332,33852,2018-04-13T20:35:50,100
17333,33770,2018-04-14T00:40:46,50
17334,33753,2018-04-14T03:30:53,150
17335,33964,2018-04-14T13:06:03,100
17336,33610,2018-04-14T23:22:23,200
17337,33884,2018-04-15T06:16:00,150
17338,33835,2018-04-15T07:52:49,100
17339,33962,2018-04-15T12:45:30,100
17340,33994,2018-04-15T15:54:15,200
17341,33853,2018-04-15T18:15:23,50
17342,33859,2018-04-15T23:42:35,150
17343,33828,2018-04-16T05:41:08,25
17344,33999,2018-04-16T05:42:49,100
17345,34039,2018-04-16T07:06:32,150
17346,33839,2018-04-16T09:54:33,200
17347,34048,2018-04-17T00:05:15,100
17348,33942,2018-04-17T05:54:05,50
17349,33918,2018-04-17T13:01:20,100
17350,33871,2018-04-17T14:28:36,100
17351,33751,2018-04-17T14:30:44,150
17352,34031,2018-04-17T20:06:28,100
17353,33922,2018-04-18T03:58:07,100
17354,34226,2018-04-19T03:47:51,200
17355,34209,2018-04-19T08:10:04,50
17356,33910,2018-04-19T15:25:02,100
17357,34231,2018-04-19T20:48:45,50
17358,34166,2018-04-20T13:04:21,50
17359,34051,2018-04-21T12:08:33,100
17360,34095,2018-04-22T00:47:32,100
17361,34223,2018-04-22T09:26:14,50
17362,34107,2018-04-22T09:42:55,150
17363,34307,2018-04-23T01:02:44,100
17364,34359,2018-04-23T11:11:04,150
17365,34235,2018-04-23T14:50:26,200
17366,34367,2018-04-23T16:54:16,50
17367,34369,2018-04-23T18:13:58,100
17368,34199,2018-04-23T19:13:55,200
17369,34117,2018-04-24T00:39:09,100
17370,34330,2018-04-24T03:58:45,100
17371,34163,2018-04-24T06:43:16,200
17372,34228,2018-04-24T08:55:39,150
17373,34152,2018-04-25T01:44:42,150
17374,34192,2018-04-25T01:47:43,150
17375,34409,2018-04-25T20:02:50,200
17376,34538,2018-04-25T21:30:17,50
17377,34567,2018-04-26T03:42:59,150
17378,34525,2018-04-26T03:43:03,150
17379,34287,2018-04-26T09:43:11,100
17380,34508,2018-04-26T19:33:53,100
17381,34429,2018-04-27T10:42:33,100
17382,34331,2018-04-27T14:05:54,50
17383,34593,2018-04-27T14:44:09,150
17384,34610,2018-04-28T03:05:58,100
17385,34393,2018-04-28T04:17:56,150
17386,34472,2018-04-28T08:19:26,100
17387,34463,2018-04-28T20:35:27,50
17388,34512,2018-04-28T21:21:48,250
17389,34469,2018-04-29T00:23:02,100
17390,34385,2018-04-29T01:05:39,100
17391,34497,2018-04-29T10:22:11,200
17392,34447,2018-04-30T12:54:07,50
17393,34753,2018-04-30T13:57:20,100
17394,34553,2018-04-30T23:07:06,50
17395,34629,2018-05-01T02:27:03,200
17396,34768,2018-05-01T04:44:50,150
17397,34565,2018-05-01T15:00:05,200
17398,34708,2018-05-02T08:02:41,100
17399,34731,2018-05-02T10:09:04,150
17400,34537,2018-05-02T13:09:41,50
17401,34511,2018-05-02T18:11:06,150
17402,34809,2018-05-02T23:33:05,100
17403,34523,2018-05-03T00:17:18,150
17404,34744,2018-05-03T01:38:27,100
17405,34705,2018-05-03T09:32:19,100
17406,34749,2018-05-03T16:22:12,50
17407,34811,2018-05-03T20:49:01,150
17408,34877,2018-05-04T02:03:22,100
17409,34920,2018-05-04T16:58:11,50
17410,34813,2018-05-05T00:33:53,150
17411,34930,2018-05-05T01:05:03,100
17412,34765,2018-05-06T06:23:22,100
17413,34794,2018-05-06T09:21:16,50
17414,34720,2018-05-06T12:10:23,25
17415,34888,2018-05-06T13:57:26,100
17416,34997,2018-05-06T17:26:57,50
17417,34816,2018-05-07T10:29:14,50
17418,34806,2018-05-07T14:59:37,100
17419,34755,2018-05-07T21:13:20,200
17420,35027,2018-05-07T21:28:29,200
17421,34843,2018-05-08T02:27:44,50
17422,34818,2018-05-08T19:45:40,150
17423,34953,2018-05-08T21:02:53,200
17424,35037,2018-05-09T00:16:28,100
17425,35064,2018-05-09T03:35:07,50
17426,34872,2018-05-09T13:07:04,50
17427,34957,2018-05-09T21:52:40,100
17428,35001,2018-05-09T22:34:52,150
17429,35112,2018-05-10T09:29:18,100
17430,35101,2018-05-10T10:41:38,100
17431,35073,2018-05-10T11:22:49,150
17432,35050,2018-05-10T22:28:04,100
17433,34949,2018-05-11T19:40:58,100
17434,35235,2018-05-12T06:13:59,150
17435,35039,2018-05-12T12:14:34,50
17436,35187,2018-05-12T15:41:58,100
17437,35193,2018-05-12T21:34:19,150
17438,35150,2018-05-12T23:55:43,100
17439,35258,2018-05-13T04:20:28,100
17440,35145,2018-05-13T09:56:27,250
17441,35201,2018-05-14T02:56:51,50
17442,35070,2018-05-14T05:51:57,150
17443,35189,2018-05-14T08:22:37,50
17444,35098,2018-05-14T12:34:55,25
17445,35170,2018-05-14T12:40:53,200
17446,35344,2018-05-14T14:06:55,150
17447,35277,2018-05-14T19:25:55,50
17448,35088,2018-05-14T21:05:46,50
17449,35382,2018-05-15T20:09:23,100
17450,35328,2018-05-16T13:34:55,100
17451,35229,2018-05-16T15:33:58,200
17452,35451,2018-05-16T19:06:29,200
17453,35246,2018-05-17T01:15:54,100
17454,35358,2018-05-17T04:21:04,100
17455,35330,2018-05-17T11:46:31,300
17456,35251,2018-05-17T12:23:02,50
17457,35359,2018-05-17T15:23:08,50
17458,35481,2018-05-17T21:38:22,50
17459,35228,2018-05-17T22:48:06,200
17460,35226,2018-05-17T23:42:38,150
17461,35378,2018-05-18T01:46:06,100
17462,35543,2018-05-18T11:02:21,50
17463,35420,2018-05-18T15:57:35,50
17464,35657,2018-05-19T02:56:25,250
17465,35494,2018-05-19T05:37:59,100
17466,35353,2018-05-19T05:58:20,200
17467,35248,2018-05-19T14:25:13,150
17468,35550,2018-05-19T21:58:01,150
17469,35537,2018-05-20T00:53:17,100
17470,35664,2018-05-20T02:13:09,100
17471,35435,2018-05-20T13:10:54,100
17472,35673,2018-05-20T18:38:26,50
17473,35361,2018-05-20T21:18:05,25
17474,35389,2018-05-21T00:26:39,100
17475,35532,2018-05-21T04:23:32,150
17476,35749,2018-05-21T06:29:15,50
17477,35736,2018-05-21T13:12:39,100
17478,35444,2018-05-22T02:47:17,100
17479,35716,2018-05-22T04:36:16,100
17480,35568,2018-05-22T10:15:44,150
17481,35789,2018-05-22T19:06:22,100
17482,35601,2018-05-22T20:43:23,250
17483,35727,2018-05-22T22:39:16,100
17484,35476,2018-05-23T04:55:44,50
17485,35816,2018-05-23T07:27:34,100
17486,35569,2018-05-23T12:49:10,25
17487,35650,2018-05-23T13:38:18,100
17488,35862,2018-05-23T20:13:29,150
17489,35598,2018-05-23T21:43:07,100
17490,35761,2018-05-23T23:47:06,100
17491,35787,2018-05-24T01:02:18,150
17492,35699,2018-05-24T03:14:49,100
17493,35913,2018-05-24T04:24:04,100
17494,35879,2018-05-24T12:26:17,100
17495,35878,2018-05-24T12:48:31,100
17496,35863,2018-05-24T13:25:15,200
17497,35741,2018-05-24T21:36:25,50
17498,35701,2018-05-24T21:51:43,50
17499,35968,2018-05-24T23:21:36,150
17500,35785,2018-05-25T03:02:30,200
17501,35820,2018-05-25T04:58:19,100
17502,35977,2018-05-25T05:55:00,150
17503,35939,2018-05-25T11:07:52,25
17504,35961,2018-05-25T12:47:48,50
17505,35713,2018-05-25T16:27:07,50
17506,35782,2018-05-26T02:08:42,150
17507,35781,2018-05-26T10:13:58,25
17508,36102,2018-05-26T11:35:43,25
17509,35877,2018-05-26T17:56:23,200
17510,36048,2018-05-26T22:12:39,100
17511,35952,2018-05-26T22:49:15,150
17512,35873,2018-05-26T22:59:33,150
17513,36053,2018-05-27T01:36:13,150
17514,35840,2018-05-27T16:11:57,150
17515,36121,2018-05-28T03:12:04,200
17516,35887,2018-05-28T15:05:30,100
17517,35892,2018-05-28T19:07:23,100
17518,36224,2018-05-28T21:19:04,100
17519,36143,2018-05-29T00:44:24,50
17520,35833,2018-05-29T02:22:23,150
17521,35983,2018-05-29T03:17:26,150
17522,36093,2018-05-29T12:53:13,150
17523,36191,2018-05-29T15:18:03,100
17524,35815,2018-05-30T15:43:12,100
17525,36261,2018-05-30T16:32:00,150
17526,36219,2018-05-30T19:50:19,100
17527,36200,2018-05-31T10:03:51,150
17528,36028,2018-05-31T11:21:45,100
17529,35920,2018-05-31T12:28:08,100
17530,36214,2018-05-31T16:03:29,150
17531,36189,2018-06-01T04:30:16,100
17532,36091,2018-06-01T07:14:39,100
17533,36445,2018-06-01T11:50:34,150
17534,36411,2018-06-01T20:31:59,100
17535,36372,2018-06-02T17:25:48,150
17536,36480,2018-06-02T19:24:37,200
17537,36229,2018-06-03T00:26:57,100
17538,36500,2018-06-03T08:53:02,100
17539,36327,2018-06-04T01:33:43,150
17540,36314,2018-06-04T15:55:46,150
17541,36504,2018-06-04T21:26:06,200
17542,36522,2018-06-04T22:41:12,200
17543,36397,2018-06-05T02:25:09,50
17544,36322,2018-06-05T02:28:35,50
17545,36574,2018-06-05T08:18:01,150
17546,36345,2018-06-05T12:10:27,100
17547,36488,2018-06-05T16:12:36,100
17548,36620,2018-06-05T20:24:33,100
17549,36355,2018-06-05T21:02:41,50
17550,36665,2018-06-05T21:33:18,50
17551,36501,2018-06-06T03:38:16,50
17552,36492,2018-06-06T04:47:28,100
17553,36695,2018-06-06T13:25:56,100
17554,36641,2018-06-06T21:24:40,150
17555,36369,2018-06-07T06:45:32,25
17556,36640,2018-06-07T08:26:28,150
17557,36678,2018-06-07T11:24:56,150
17558,36635,2018-06-07T15:47:31,250
17559,36271,2018-06-07T22:41:38,150
17560,36548,2018-06-08T05:09:01,150
17561,36707,2018-06-08T17:46:52,100
17562,36650,2018-06-09T03:06:29,250
17563,36694,2018-06-09T07:27:41,100
17564,36769,2018-06-09T15:30:17,50
17565,36469,2018-06-09T19:41:50,100
17566,36833,2018-06-09T19:50:48,150
17567,36846,2018-06-10T04:07:24,100
17568,36877,2018-06-10T04:41:10,100
17569,36758,2018-06-10T13:54:07,200
17570,36830,2018-06-10T22:00:21,200
17571,36551,2018-06-10T23:36:41,50
17572,36740,2018-06-11T03:53:31,50
17573,36735,2018-06-11T05:45:34,100
17574,36838,2018-06-11T08:36:10,200
17575,36706,2018-06-11T15:48:05,100
17576,36687,2018-06-11T20:38:11,150
17577,36664,2018-06-12T02:44:18,50
17578,36765,2018-06-12T07:01:22,100
17579,36630,2018-06-12T07:12:05,25
17580,36979,2018-06-12T23:32:54,200
17581,36922,2018-06-13T13:55:26,150
17582,36822,2018-06-13T17:20:03,200
17583,37001,2018-06-14T04:44:13,50
17584,37019,2018-06-14T06:35:49,150
17585,36873,2018-06-14T09:10:02,100
17586,36627,2018-06-14T14:26:13,100
17587,36974,2018-06-14T16:26:46,150
17588,37069,2018-06-15T05:18:31,100
17589,36994,2018-06-15T05:27:59,200
17590,36934,2018-06-15T06:27:47,50
17591,36962,2018-06-15T07:42:01,100
17592,36773,2018-06-15T11:22:57,25
17593,36921,2018-06-15T13:18:20,150
17594,37130,2018-06-15T17:52:18,100
17595,36786,2018-06-15T20:59:47,250
17596,37095,2018-06-16T01:44:53,100
17597,37204,2018-06-16T10:45:58,50
17598,37166,2018-06-16T11:50:55,100
17599,37010,2018-06-16T13:38:03,25
17600,37272,2018-06-17T03:06:12,25
17601,37206,2018-06-17T05:53:38,50
17602,36956,2018-06-17T20:59:37,50
17603,37305,2018-06-18T01:59:29,150
17604,37029,2018-06-18T02:37:33,25
17605,37088,2018-06-18T02:49:31,150
17606,37015,2018-06-18T05:16:11,150
17607,37032,2018-06-18T08:03:07,100
17608,37061,2018-06-18T09:59:39,150
17609,37263,2018-06-18T11:05:46,150
17610,36986,2018-06-18T11:51:41,50
17611,37122,2018-06-18T22:12:06,150
17612,37327,2018-06-18T23:58:48,150
17613,37071,2018-06-20T01:01:17,100
17614,37099,2018-06-20T06:26:38,150
17615,37282,2018-06-20T11:45:34,50
17616,37368,2018-06-20T21:05:34,100
17617,37227,2018-06-20T21:34:13,150
17618,37244,2018-06-20T23:28:35,50
17619,37152,2018-06-21T01:29:26,100
17620,37323,2018-06-21T02:56:16,100
17621,37346,2018-06-21T09:05:08,50
17622,37437,2018-06-21T10:52:44,100
17623,37245,2018-06-21T13:58:58,100
17624,37255,2018-06-21T22:08:40,100
17625,37304,2018-06-22T12:51:53,50
17626,37496,2018-06-22T15:17:49,150
17627,37296,2018-06-22T18:48:22,50
17628,37490,2018-06-22T21:12:14,150
17629,37187,2018-06-22T23:09:49,50
